recipe_id,ingredient_id,quantity,unit
7650,57,1,cup
7650,108,1,tbsp
7650,107,1,tbsp
7650,22, , 
7650,363,1 1/2,tbsp
7650,1887, 1/2,tsp
7650,17, , 
7650,53,1,cup
7650,599,2,tbsp
7650,47, 1/4,cup
7650,41,1,tsp
7650,268, 1/2,tsp
7650,136, 1/2,tsp
7650,17, , 
7650,364,4, 
7650,265,4,tsp
7650,584,4, 
7650,366,4, 
7650,582,1,tbsp
7650,48, , 
7651,839, 1/4,cup
7651,71, 1/2,cup
7651,79141, 1/2,cup
7651,1004,2, 
7651,284,1, 
7651,1006, 1/4,cup
7651,450,1,cup
7651,258,1 1/2,tbsp
7651,133,3,tbsp
7651,136,1,tsp
7651,17, , 
7652,839,1,cup
7652,71,1,cup
7652,1023,1,cup
7652,714, 1/2,cup
7652,387, 3/4,cup
7652,161,2,tbsp
7652,141,1,tbsp
7652,133,1,tsp
7652,235,1,tsp
7652,3586, 1/2,tsp
7652,17, , 
7653,768,2,tbsp
7653,115,2,tbsp
7653,1440,2,tbsp
7653,73,2,tbsp
7653,233,4,tbsp
7653,73, , 
7653,173,1,tbsp
7653,33,1,tsp
7654,1440,5,tbsp
7654,859,5,tbsp
7654,768,5,tbsp
7654,15,1,tsp
7654,8, 1/4,tsp
7654,29, 3/4,tsp
7654,26,1,tsp
7654,17, , 
7654,859, , 
7654,26, , 
7655,643,16, 
7655,1215,8,tsp
7655,582,1,tsp
7655,476,2,tsp
7655,366,4, 
7655,258,4,tsp
7655,296,8,tbsp
7655,667, , 
7655,109, , 
7656,845,1 1/4,cups
7656,53, 3/4,cup
7656,73, 1/2,tbsp
7656,40, 1/4,cup
7656,96, 1/2,cup
7656,41,1,tsp
7656,22, 1/2,tsp
7656,17, , 
7656,845,1 1/4,cups
7656,73, 1/2,tbsp
7656,80, 1/2,tsp
7656,41,1,tsp
7656,797, 1/4,cup
7656,17, , 
7656,845,1 1/4,cups
7656,73, 1/2,tbsp
7656,40, 1/4,cup
7656,44, 1/4,cup
7656,17, , 
7656,47, 1/2,cup
7656,113,2, 
7656,456,2, 
7656,348,25, 
7656,161, 1/2,tsp
7656,26,2,tsp
7656,108,2,tbsp
7657,904,1,cup
7657,115,1,cup
7657,73,2,tbsp
7657,17, , 
7657,126, 1/2,tsp
7657,990, 1/2,cup
7657,235,1,tsp
7657,41, 1/2,tsp
7657,15,1,tsp
7657,47,2,tbsp
7657,115, , 
7657,73, , 
7657,116, , 
7657,311, , 
7658,432, 1/2,cup
7658,191, 1/4,cup
7658,417, 1/4,cup
7658,73,1 1/2,tsp
7658,412, 1/2,cup
7659,859,1 1/3,cups
7659,432, 1/4,cup
7659,86,2,tsp
7659,127,2 1/2,tsp
7659,17, , 
7659,859, , 
7660,432, 3/4,cup
7660,412, 1/2,cup
7660,73,1 1/2,tsp
7661,432, 3/4,cup
7661,73,1 1/2,tsp
7661,412, 1/4,cup
7662,432, 1/4,cup
7662,58,1,tbsp
7662,15,1,tsp
7662,22, 1/2,tsp
7662,39, 1/2,tsp
7662,17, , 
7663,115,1 1/2,cups
7663,73,2,tbsp
7663,233,6,tbsp
7663,432,1,tsp
7663,17, , 
7663,115, , 
7663,73, , 
7664,432,1 1/2,tbsp
7664,412, 1/2,cup
7664,115,1 1/2,cups
7664,73,1,tsp
7664,17, , 
7664,73,2 1/2,tsp
7665,432,1,cup
7665,73, 1/2,tbsp
7665,412, 1/2,cup
7665,395, , 
7665,1988, 1/4,cup
7665,211, 1/4,tsp
7666,432,1 1/4,cups
7666,73,1,tbsp
7666,470,1 1/4,cups
7666,1988, 1/4,cup
7666,211, 1/2,tsp
7667,432, 1/2,cup
7667,22, 1/2,cup
7667,173,1,tbsp
7667,211, 1/4,tsp
7668,1102,2,tbsp
7668,282,1 1/2,cups
7668,26,1,tbsp
7668,39, 1/4,tsp
7668,51, 1/4,tsp
7668,329,4 to 6, 
7668,86,2,tsp
7668,8, 1/4,tsp
7668,17, , 
7668,100,1,tsp
7668,47,1,tbsp
7669,26,2,tbsp
7669,39, 1/4,tsp
7669,51, 1/2,tsp
7669,329,4 to 6, 
7669,86,2,tsp
7669,79295,16, 
7669,8, 1/4,tsp
7669,17, , 
7669,432,2,tbsp
7669,161,1,tsp
7669,47,1,tbsp
7670,358,1 1/2,cups
7670,432,5,tbsp
7670,113,2, 
7670,283,1, 
7670,36, 1/4,cup
7670,47, 1/4,cup
7670,100,2,tsp
7670,26,2,tbsp
7670,17, , 
7671,432, 1/4,cup
7671,282,1 1/4,cups
7671,26,2,tsp
7671,409,2, 
7671,40, 1/2,cup
7671,36, 1/4,cup
7671,47, 1/4,cup
7671,161,1,tbsp
7671,17, , 
7672,3063,1 1/4,cups
7672,26,2,tsp
7672,11,1,tsp
7672,268, 1/2,tsp
7672,34, 1/2,tsp
7672,8, , 
7672,13, 1/2,tsp
7672,15, 1/2,tsp
7672,17, , 
7672,22, , 
7672,415, 1/4,cup
7672,813, 1/2,cup
7672,11, 3/4,tsp
7672,41, 1/2,tbsp
7673,3176,1 to 200,mm
7673,964,1,recipe
7673,22, 1/2,cup
7673,79336, 1/4,cup
7673,107,1,cup
7673,197,1,tsp
7673,22,1,tbsp
7673,114,4,tbsp
7673,108, 1/2,ltr
7673,394, 1/2,tsp
7673,183,1,tsp
7674,3176,1, 
7674,197,4,tsp
7674,22,3,tbsp
7674,114,1,cup
7674,964, 1/2,recipe
7674,22,5,tbsp
7674,679, 1/4,cup
7674,164,1,cup
7674,230,3,tbsp
7674,183,3,tbsp
7675,2316,1, 
7675,964, 1/2,recipe
7675,22,5,tbsp
7675,79357, 1/4,cup
7675,107,1,cup
7675,230,3,tbsp
7675,197,1,tsp
7675,22,1,tbsp
7675,114,4,tbsp
7675,183,1,tsp
7676,1460,6,scoops
7676,164,1,cup
7676,109,6, 
7676,114, 1/4,cup
7676,62,1,tbsp
7676,197,1,tbsp
7676,103,1,tbsp
7676,183,1,tsp
7676,431,1,tbsp
7677,2063,2 1/2,cups
7677,26,3,tbsp
7677,40,1,cup
7677,64,1,tbsp
7677,46, 1/2,tsp
7677,34, 1/2,tsp
7677,268, 1/2,tsp
7677,15, 1/2,tsp
7677,8, 1/2,tsp
7677,22,1,tsp
7677,53,1,cup
7677,17, , 
7677,463,1 1/2,cups
7678,79386,4, 
7678,265,1,tsp
7678,826, 1/2,cup
7678,133,1,tsp
7678,58,1,tsp
7678,239, 1/4,cup
7678,582,1,tsp
7678,17, , 
7678,880,1,cup
7678,133,1,tsp
7678,58,1,tsp
7678,136,1,tsp
7678,141,2,tbsp
7678,22, , 
7678,17, , 
7679,26,1,tsp
7679,40,1 1/2,tbsp
7679,41, 1/2,tsp
7679,354,1,cup
7679,149, 1/4,cup
7679,427, 1/4,cup
7679,17, , 
7679,483,4, 
7679,2449,1,tbsp
7680,756, 1/2,cup
7680,131, 1/2,cup
7680,1045, 1/2,cup
7680,26,1,tsp
7680,17, , 
7680,58, 1/2,tsp
7680,667, 1/2,tsp
7680,483,8, 
7680,476,4,tsp
7680,1524, , 
7681,71,1,cup
7681,133,2,tbsp
7681,456,2, 
7681,276, 1/4,cup
7681,17, , 
7681,1439,12, 
7681,133,1,tbsp
7681,58,1,tsp
7681,40, 1/4,cup
7681,603, 1/2,cup
7681,878, 1/2,cup
7681,141,1,tbsp
7681,136,1,tsp
7681,582,2,tsp
7681,296,1,tbsp
7681,17, , 
7681,109,6,tsp
7682,115, 1/2,cup
7682,27,1,tbsp
7682,337, 1/2,cup
7682,39, 1/4,tsp
7682,8, 1/4,tsp
7682,15, 1/2,tsp
7682,34, 1/2,tsp
7682,41, 1/2,tsp
7682,40,2,tbsp
7682,26,1,tsp
7682,17, , 
7682,26, 1/4,tsp
7682,109, , 
7683,115,1,cup
7683,27,2,tbsp
7683,79452,1,cup
7683,39, 1/2,tsp
7683,8, 1/2,tsp
7683,15,1,tsp
7683,34,1,tsp
7683,767,2, 
7683,40, 1/4,cup
7683,26,1,tbsp
7683,17, , 
7683,109, , 
7684,115, 1/2,cup
7684,28, 1/2,cup
7684,337,1,cup
7684,39, 1/2,tsp
7684,8, 1/2,tsp
7684,15,1,tsp
7684,34,1,tsp
7684,41,1,tsp
7684,26,1,tbsp
7684,17, , 
7684,115, , 
7684,26, , 
7684,73, , 
7685,497,6, 
7686,79476,8, 
7686,26,2,tsp
7686,2906,1,cup
7686,767,2, 
7686,17, 1/2,tsp
7686,3318, 1/2,tsp
7686,295,1,tbsp
7686,894,3,cups
7686,963,1,cup
7686,1322,2, 
7686,1433,4,tbsp
7686,26,2,tsp
7686,17, , 
7686,309,2,cups
7686,39, 1/2,tsp
7686,40, 1/2,cup
7686,1322,2, 
7686,339,2,tbsp
7686,52, 1/2,tsp
7686,26,2,tsp
7686,17, , 
7686,79497, , 
7687,497,8, 
7687,109,4,tsp
7687,257,4,tsp
7687,1736,4, 
7687,66,8, 
7687,1542,8, 
7687,1543,1,tsp
7687,109,1,tsp
7687,109,2,tsp
7687,109,2,tsp
7687,258, , 
7687,257, , 
7688,26,1,tsp
7688,270,2,tbsp
7688,2043,2,tbsp
7688,3068,2,tbsp
7688,255,2,tbsp
7688,47,2,tbsp
7688,15,1,tsp
7688,17, , 
7688,911,4, 
7688,485,2,tbsp
7688,26, 1/4,tsp
7688,26,2,tsp
7689,643,4, 
7689,456,2, 
7689,133,1,tbsp
7689,17, , 
7690,926, 1/2,cup
7690,36,2,tbsp
7690,66,1,tbsp
7690,972, 1/4,tsp
7690,150,1 1/4,tbsp
7690,161, 1/4,tbsp
7690,133, 1/2,tsp
7690,15, 1/8,tsp
7690,22, , 
7690,17, , 
7690,483,4, 
7690,2552, , 
7691,509,1 1/2,cups
7691,76, 1/2,cup
7691,246,2,tbsp
7691,184, 1/4,tsp
7691,17, , 
7691,26, , 
7691,22,1,cup
7691,26,2,tbsp
7691,1102,1,tbsp
7692,79547,1 1/2,cups
7692,79548,1,tbsp
7693,115, 1/2,cup
7693,76, 1/2,cup
7693,1440, 1/4,cup
7693,17, , 
7693,897, 1/3,cup
7693,344, 1/2,tsp
7693,342, 3/4,cup
7693,309, 3/4,cup
7693,96, 1/4,cup
7693,343,1 1/2,tsp
7693,47, 1/4,cup
7693,17, , 
7693,115, , 
7693,344, , 
7694,344,1,tbsp
7694,40, 1/4,cup
7694,177,25, 
7694,79,2, 
7694,1312, 1/2,cup
7694,17, , 
7694,1977, 3/4,cup
7694,52,1,tsp
7694,702,1, 
7694,463, 3/4,cup
7694,47,2,tbsp
7695,113,10, 
7695,853,6, 
7695,40, 1/4,cup
7695,348,50,mm
7695,47,1,cup
7695,100,1, 
7695,161, 1/2,tbsp
7695,34,1,tbsp
7695,79582,2,tbsp
7695,1625,1, 
7695,17, , 
7695,112, 1/2,tsp
7695,1977,8, 
7695,377,8, 
7695,3139, , 
7695,132,8, 
7695,79590, , 
7695,26,2,tsp
7696,28, 1/2,cup
7696,3266, 1/2,cup
7696,27,2,tbsp
7696,41, 1/2,tsp
7696,22, 1/2,tsp
7696,8, 1/2,tsp
7696,12, , 
7696,114, 1/4,cup
7696,17, , 
7696,26,1,tsp
7696,990, 1/4,cup
7696,53, 1/3,cup
7696,2931, 1/2,cup
7696,47,2,tbsp
7696,41,1,tsp
7696,17, , 
7696,26, 1/4,tsp
7696,26,1 1/2,tsp
7697,1630,1 1/4,cups
7697,1223,1 1/2,tbsp
7697,246,1,tbsp
7697,1413,1,tbsp
7697,40, 1/4,cup
7697,599, 1/4,cup
7697,79616,2,tbsp
7697,375,1 1/2,tsp
7697,22,1,tsp
7697,17, , 
7698,79620,1,cup
7698,246,1,tbsp
7698,26,1,tbsp
7698,41,2,tsp
7698,58,1,tbsp
7698,52,1,tbsp
7698,375,1,tsp
7698,297,1,tsp
7698,22,2, 
7698,17, , 
7698,79630, , 
7699,643,1, 
7699,26, , 
7699,853, 1/2,tsp
7699,582, 1/2,tsp
7699,26,2,tsp
7699,1991, 1/4,cup
7699,785,2,tbsp
7699,683,2,tbsp
7699,245,4,cups
7699,1630, 1/4,cup
7699,239, 1/2,cup
7699,17, , 
7700,342, 3/4,cup
7700,47,2,tbsp
7700,343, 1/2,tsp
7700,17, , 
7700,79647,25 to 30, 
7700,344,2,tbsp
7700,990, 1/4,cup
7700,64,1,tsp
7700,15,1,tsp
7700,79652,2, 
7700,46, 1/4,tsp
7700,17, , 
7700,47,2,tbsp
7701,132, 3/4,cup
7701,239, 3/4,cup
7701,665, 3/4,cup
7701,1287, 1/4,cup
7701,1977, 1/2,cup
7701,91,4, 
7701,58,1 1/2,tbsp
7701,246,1,tbsp
7701,26,2,tsp
7701,17, 1/4,tsp
7701,1335,3,cups
7702,79667,2,tbsp
7702,3936,1,tsp
7702,1625,2,tbsp
7702,2722,2,tbsp
7702,696, 3/4,cup
7702,502, 1/2,cup
7702,387, 1/2,cup
7702,873, 3/4,cup
7702,721, 1/2,cup
7702,950,1,tbsp
7702,17, , 
7702,47, 1/4,cup
7702,161,1 1/2,tbsp
7703,850, 1/2,cup
7703,154, 1/2,cup
7703,2579,1, 
7703,58,2,tbsp
7703,52,1,tbsp
7703,1281,1,tbsp
7703,79686,1,tbsp
7703,26,1,tbsp
7703,270,2,tbsp
7703,383, 1/2,cup
7703,17, , 
7703,161,1,tsp
7704,789,5,cups
7704,702,1, 
7704,79694,10, 
7704,79695,10 to 12, 
7704,1281,1,tbsp
7704,100,1,tsp
7704,17, , 
7704,1464, , 
7705,245,4 1/2,cups
7705,696, 1/2,cup
7705,383, 1/2,cup
7705,270, 1/2,cup
7705,1838, 1/4,cup
7705,1461, 1/2,cup
7705,17, , 
7705,161,1,tsp
7706,454, 1/2,cup
7706,141,4,tbsp
7706,133,2,tbsp
7706,17, , 
7706,818,8, 
7706,109, , 
7706,645,16, 
7707,786,1,cup
7707,53,6,cups
7707,26,1,tbsp
7707,40, 1/2,cup
7707,599,1,cup
7707,148, 1/2,cup
7707,53, 1/2,cup
7707,586, 1/4,cup
7707,22,1,tbsp
7707,363,1,tsp
7707,17, , 
7707,296,2,tbsp
7708,587,1, 
7708,133, , 
7708,133,1,tbsp
7708,235,1,tsp
7708,53,1,cup
7708,133,2 1/2,tbsp
7708,58,1,tsp
7708,136,1,tsp
7708,141,2,tbsp
7708,17, , 
7709,645,20, 
7709,138,2,cups
7709,697,2, 
7709,109, , 
7709,58,3,tsp
7709,136,4,tsp
7709,582,4,tsp
7709,135,2,tbsp
7709,17, , 
7709,141,2,tbsp
7710,53,3,cups
7710,93, 1/2,cup
7710,113,2, 
7710,73, 1/2,tbsp
7710,51, 1/2,tsp
7710,39, 1/2,tsp
7710,12, , 
7710,329,5 to 6, 
7710,22, 1/4,tsp
7710,47,2,tbsp
7710,17, , 
7711,53,1 1/4,cups
7711,26,1 1/2,tbsp
7711,329,4, 
7711,40,1,cup
7711,93, 1/2,cup
7711,39, 1/2,tsp
7711,972,2,tsp
7711,15,1,tsp
7711,8, 1/2,tsp
7711,17, , 
7712,483,4, 
7712,187,1,tsp
7712,519,16, 
7712,896,16, 
7712,17, , 
7712,36,1,cup
7712,47, 1/2,cup
7712,66, 1/4,cup
7712,161,1,tbsp
7712,22, 1/2,tsp
7712,41,2,tsp
7712,17, , 
7713,115, 3/4,cup
7713,28, 1/4,cup
7713,3490, 1/2,cup
7713,599, 1/4,cup
7713,1866, 1/4,cup
7713,22, 1/2,tsp
7713,136,1 1/2,tsp
7713,127, 3/4,tsp
7713,582, 1/2,tsp
7713,17, , 
7713,26, 1/4,tsp
7713,395,2 1/4,tsp
7714,587,8, 
7714,133, , 
7714,53, 1/2,cup
7714,149, 1/2,cup
7714,141,2,tbsp
7714,667, 1/2,tsp
7714,133,2,tbsp
7714,17, , 
7715,578,3, 
7715,26,1,tbsp
7715,283,1, 
7715,2357, , 
7715,58,1,tsp
7715,1372,1, 
7715,76,1,tbsp
7715,573, 1/2,cup
7715,785, 1/2,cup
7715,26,1,tbsp
7715,107,2,tbsp
7715,17, , 
7715,263,1,cup
7715,26,1,tsp
7715,178,1, 
7715,283,01-Feb, 
7715,79816,1, 
7715,58, 1/2,tsp
7715,107,2,tbsp
7715,79819, , 
7715,17, , 
7715,588, , 
7716,573,1 1/2,cups
7716,58,1,tbsp
7716,40,1 1/2,cups
7716,351,2,tbsp
7716,22,1,tsp
7716,136, 1/2,tsp
7716,107,4 to 5,tbsp
7716,1840,4,tbsp
7716,133,3,tbsp
7716,17, , 
7717,587,6, 
7717,53, 1/4,cup
7717,131, 1/2,cup
7717,130, 1/2,cup
7717,961, 1/4,cup
7717,1438, 1/4,cup
7717,17, , 
7717,670, 1/2,cup
7717,117,2,tbsp
7717,456,2, 
7717,133,6,tbsp
7717,17, , 
7717,109, , 
7718,79845,3 1/2,cups
7718,477,3,cups
7718,169,3,tbsp
7718,17,1,tsp
7718,37,1,cup
7718,37,12, 
7719,387,1,cup
7719,670, 1/4,cup
7719,454,5,tbsp
7719,2410, 3/4,cup
7719,832, 1/2,tbsp
7719,133,2,tsp
7719,17, , 
7720,39,1,tsp
7720,347, 1/2,tsp
7720,14,3, 
7720,51,1,tsp
7720,85,1,tsp
7720,90,2,tsp
7720,53, 1/2,cup
7720,670,1,cup
7720,372,2,tbsp
7720,412,1,tbsp
7720,41,2,tsp
7720,161, 1/2,tbsp
7720,17, , 
7721,134,6, 
7721,3601,4, 
7721,669,4, 
7721,783,2, 
7721,133,2,tsp
7721,667,1,tsp
7721,17, , 
7721,109,3,tsp
7722,115,1,cup
7722,351,2,tbsp
7722,1215,4,tbsp
7722,432,1,tbsp
7722,2349, 1/2,tsp
7722,22, 1/2,tsp
7722,17,1,tsp
7722,109,1,tsp
7722,255, 1/2,cup
7722,57, 1/4,cup
7722,953,2,tbsp
7722,96,2,tbsp
7722,475,1,tbsp
7722,17, , 
7723,134,16, 
7723,1215,8,tsp
7723,497,8, 
7723,17, , 
7724,134,18, 
7724,296,2,cups
7724,497,9, 
7724,108, 1/2,cup
7724,1338,2,tsp
7724,137, , 
7724,17, , 
7724,136, , 
7725,53, 3/4,cup
7725,58,1,tbsp
7725,52, 1/2,tbsp
7725,41, 1/2,tsp
7725,47,1,tbsp
7725,258,1,tbsp
7725,139,1,tsp
7725,62, 1/4,tsp
7725,26,1,tsp
7725,17, , 
7726,53,1,cup
7726,40, 1/4,cup
7726,1322,2, 
7726,90, 1/2,tsp
7726,85, 1/2,tsp
7726,329,8 to 10, 
7726,8, 1/4,tsp
7726,26,1,tbsp
7726,17, , 
7727,53,1,cup
7727,26,3,tsp
7727,90,1,tsp
7727,85,1,tsp
7727,329,8, 
7727,41,2,tsp
7727,40, 1/4,cup
7727,8, , 
7727,17, , 
7727,51, 1/2,tsp
7728,53,1,cup
7728,26,1,tsp
7728,90, 1/2,tsp
7728,85, 1/2,tsp
7728,329,8 to 10, 
7728,41,1,tsp
7728,40, 1/4,cup
7728,8, 1/4,tsp
7728,17, , 
7729,53,1,cup
7729,26,2,tsp
7729,90,1,tsp
7729,85,1,tsp
7729,329,8, 
7729,41,2,tsp
7729,40, 1/4,cup
7729,8, , 
7729,17, , 
7729,26,1,tsp
7729,51, 1/2,tsp
7729,234,1, 
7729,1414, , 
7730,53, 1/2,cup
7730,93, 1/4,cup
7730,26,1,tbsp
7730,90, 1/2,tsp
7730,85, 1/2,tsp
7730,14,4, 
7730,329,5 to 6, 
7730,596,8, 
7730,17, , 
7731,578,6, 
7731,114, , 
7732,53,1,cup
7732,1572, 1/2,cup
7732,26,1,tbsp
7732,13, 1/2,tsp
7732,329,4 to 5, 
7732,42, 1/2,tsp
7732,41,1,tsp
7732,15, 1/2,tsp
7732,22, 1/2,tsp
7732,17, , 
7733,844,1 1/2,cups
7733,107,5,tbsp
7733,133,3,tbsp
7733,58,1,tbsp
7733,40, 1/4,cup
7733,351,2,tbsp
7733,22,1,tsp
7733,136, 1/2,tsp
7733,17, , 
7734,387, 3/4,cup
7734,564,1,cup
7734,584,1 1/2,cups
7734,1864, 1/2,cup
7734,161,1,tbsp
7734,133,1,tbsp
7734,3079,1, 
7734,17, , 
7734,359, , 
7735,387,4, 
7735,79996,7, 
7736,578,8, 
7736,1676, 3/4,cup
7736,41, 1/2,tsp
7736,1225, 3/4,cup
7736,705, 3/4,cup
7736,17, , 
7736,1008, , 
7737,387,2,cups
7737,26,1,tbsp
7737,9, 1/4,tsp
7737,3469, 1/2,tsp
7737,12, 1/4,tsp
7737,329,15, 
7737,14,3, 
7737,80011,1,tbsp
7737,17, , 
7737,412,1,tbsp
7737,1416, , 
7738,53,2,cups
7738,26,1,tsp
7738,40, 1/4,cup
7738,58,2,tsp
7738,15,1,tsp
7738,22, , 
7738,17, , 
7739,578,5,cups
7739,22, 1/2,cup
7739,15, 1/2,tsp
7739,17, 1/2,tsp
7739,80026, 1/2,tsp
7739,177,25,mm
7739,79,3, 
7739,1180,1,tsp
7739,972,2,tsp
7740,53, 1/2,cup
7740,268, 1/2,tsp
7740,62,3,tbsp
7740,161, 1/2,tbsp
7740,17, , 
7741,53, 1/2,cup
7741,339,3,cups
7741,26,2,tsp
7741,178,1, 
7741,79,2, 
7741,177,25,mm
7741,81,2, 
7741,343,2,tsp
7741,1208, 1/4,cup
7741,127,2,tsp
7741,55,1,tbsp
7741,8, 1/2,tsp
7741,15,2,tsp
7741,910,3,cups
7741,17, , 
7742,53, 1/2,cup
7742,27, 3/4,cup
7742,8, 1/4,tsp
7742,46, 1/4,tsp
7742,12, 1/4,tsp
7742,15, 1/2,tsp
7742,17, , 
7742,40, 1/4,cup
7742,41, 1/2,tsp
7742,52, 1/2,tsp
7742,47, 1/4,cup
7742,26,5,tsp
7742,257, , 
7742,258, , 
7743,53, 3/4,cup
7743,40,1,cup
7743,41, 1/2,tsp
7743,268, 1/2,tsp
7743,54,2,cups
7743,17, , 
7743,47,2,tbsp
7744,284,1, 
7744,35,1,cup
7744,41,2,tsp
7744,17, , 
7744,94,2,tsp
7744,51,1,tsp
7744,12, , 
7744,329,8 to 10, 
7744,47,2,tbsp
7745,351,2,tbsp
7745,76,1,cup
7745,133,4,tbsp
7745,17, , 
7746,53, 3/4,cup
7746,575,2,cups
7746,26,2,tbsp
7746,51,1,tsp
7746,12, 1/4,tsp
7746,329,4, 
7746,41,1 1/2,tsp
7746,8, 1/2,tsp
7746,47,2,tbsp
7746,161,1,tsp
7746,22,1,tsp
7746,17, , 
7746,108,1,tbsp
7747,578,8, 
7747,114, , 
7748,538, 1/2,cup
7748,53, 1/4,cup
7748,47,1,tbsp
7748,268, 1/4,tsp
7748,15, 1/4,tsp
7748,17, , 
7749,577,1,tsp
7749,90, 1/2,tsp
7749,347,1,tsp
7749,14,3, 
7749,112,5 to 6, 
7749,39, 1/8,tsp
7749,329,4 to 6, 
7749,89,2,tbsp
7749,573, 1/2,cup
7749,1226, 1/4,cup
7749,8, 1/4,tsp
7749,17, , 
7749,94,2,tsp
7749,51, 1/4,tsp
7749,329,3 to 4, 
7749,12, 1/4,tsp
7749,47,2,tbsp
7750,84,1,tsp
7750,90, 1/2,tsp
7750,347,1,tsp
7750,14,3, 
7750,112,5 to 6, 
7750,39, 1/8,tsp
7750,329,4 to 6, 
7750,89,2,tbsp
7750,573, 1/4,cup
7750,53,3,tbsp
7750,2629, 1/4,cup
7750,8, , 
7750,17, , 
7750,94,2,tsp
7750,51, 1/4,tsp
7750,329,3 to 4, 
7750,12, 1/4,tsp
7750,47,2,tbsp
7751,94,2,tsp
7751,85,1,tsp
7751,90,1,tbsp
7751,9, 1/4,tsp
7751,347,2,tsp
7751,14,8, 
7751,192,2,tbsp
7751,12, 1/2,tsp
7751,573, 3/4,cup
7751,8, 1/2,tsp
7751,17, , 
7751,94,1,tbsp
7751,73,2,tsp
7751,51,1,tsp
7751,407,3,tbsp
7751,329,6 to 7, 
7751,41,2,tsp
7751,40, 1/2,cup
7751,845,2 1/2,cups
7752,284,1, 
7752,315, , 
7753,53, 1/2,cup
7753,1432,2,tbsp
7753,599,1,tbsp
7753,47,1,tbsp
7753,41, 1/2,tsp
7753,268, 1/4,tsp
7753,136, 1/4,tsp
7753,17, , 
7754,53,2,cups
7754,1070, 1/2,cup
7754,22,3,tbsp
7754,15, 1/2,tsp
7754,246,1,tbsp
7754,139,2,tbsp
7754,17, , 
7754,177,1, 
7754,305,2, 
7754,79,4, 
7754,92,4, 
7755,578,4, 
7755,305,2, 
7755,112,4 to 6, 
7755,377, 1/4,cup
7755,58,1,tsp
7755,132,01-Feb, 
7755,351,2,tbsp
7755,258, 1/4,cup
7755,22,1,tsp
7755,136,1,tsp
7755,133,2,tbsp
7755,17, , 
7756,578,3, 
7756,283,01-Feb, 
7756,79,2, 
7756,15, 1/2,tsp
7756,258,2,tbsp
7756,246,1,tsp
7756,22,1,tsp
7756,109,1,tbsp
7756,17, , 
7757,578,1,kg
7757,27,2,tsp
7757,761,01-Feb, 
7757,39,1,tsp
7757,329,3 to 4, 
7757,113,2 to 3, 
7757,470,1,tbsp
7757,73,1,tbsp
7757,17, , 
7757,47,1,tbsp
7758,53,2 1/4,cups
7758,463, 1/2,cup
7758,27,1,tsp
7758,73,1,tbsp
7758,39,1,tsp
7758,329,3, 
7758,409,2, 
7758,233,1,tbsp
7758,17, , 
7758,47,2,tbsp
7759,53,2,cups
7759,373, 1/4,cup
7759,109,1,tbsp
7759,40, 1/4,cup
7759,22,1,tsp
7759,17, , 
7759,1395, , 
7760,578,8, 
7760,807, 1/2,cup
7760,485, 1/4,cup
7760,256, 1/2,cup
7760,44, 1/2,cup
7760,3955, 1/2,cup
7760,42, 1/2,tsp
7760,41, 1/2,tsp
7760,47,1,cup
7760,36,1,cup
7760,137, 1/2,tsp
7760,17, , 
7760,26,2,tbsp
7761,53, 3/4,cup
7761,393,1,cup
7761,26,2,tbsp
7761,51,1,tsp
7761,85,1,tsp
7761,329,4, 
7761,40, 1/2,cup
7761,15,1,tsp
7761,22,1,tsp
7761,17, , 
7761,47,2,tbsp
7762,53, 3/4,cup
7762,750, 1/4,cup
7762,26,1,tbsp
7762,58,2,tsp
7762,40,2,tbsp
7762,351,1,tbsp
7762,245,3,cups
7762,17, , 
7762,69,1,tbsp
7763,40,1,cup
7763,314,1,cup
7763,53,1,cup
7763,53, 3/4,cup
7763,97, 1/2,cup
7763,786,1,cup
7763,26,2,tbsp
7763,40, 1/2,cup
7763,17, , 
7764,387,1,cup
7764,564,1,cup
7764,714, 1/2,cup
7764,41, 1/2,tsp
7764,58,1,tsp
7764,375,1,tsp
7764,161, 1/2,tbsp
7764,17, , 
7765,3743,2, 
7765,138,4,tbsp
7765,133,2,tsp
7765,303,2, 
7765,92,6, 
7765,58,1,tsp
7765,40, 1/4,cup
7765,136, 1/2,tsp
7765,599, 1/2,cup
7765,880, 1/4,cup
7765,573, 1/4,cup
7765,17, , 
7765,22, 1/4,tsp
7765,896,6, 
7765,599,2,tbsp
7765,826,2,tbsp
7765,3307,3,tbsp
7765,901,6, 
7765,902,1,tbsp
7765,58,1,tsp
7766,53,3,cups
7766,207,1,cup
7766,80301,1,cup
7766,2129, 1/4,cup
7766,100, 1/2,tsp
7766,17, , 
7766,37,4, 
7767,566,6, 
7767,122,2,tbsp
7767,582, , 
7767,944, , 
7767,133,2,tbsp
7767,58,1,tsp
7767,1769,2,tbsp
7767,670, 1/4,cup
7767,17, , 
7767,578,3, 
7767,80316, , 
7767,80317, , 
7767,133,2,tbsp
7767,832,1,tbsp
7767,17, , 
7767,670, , 
7768,578,4, 
7768,239,1,cup
7768,270,2,tbsp
7768,41, 1/2,tsp
7768,256, 3/4,cup
7768,26,1,tsp
7768,17, , 
7769,578,15, 
7769,109,1,tbsp
7769,40, 1/4,cup
7769,599, 1/4,cup
7769,41, 1/2,tsp
7769,854,1,cup
7769,586,1,cup
